,ReturnCode,RowId,SampleCEL,SampleFile,SampleId,SeriesId
755,0,1035,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM426501.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426501/suppl/GSM426501.CEL.gz,GSM426501,GSE13929
756,0,1036,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM426501.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426501/suppl/GSM426501.CEL.gz,GSM426501,GSE14106
757,0,1037,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM426502.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426502/suppl/GSM426502.CEL.gz,GSM426502,GSE13929
758,0,1038,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM426502.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426502/suppl/GSM426502.CEL.gz,GSM426502,GSE14106
759,0,1039,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM426503.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426503/suppl/GSM426503.CEL.gz,GSM426503,GSE13929
760,0,1040,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM426503.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426503/suppl/GSM426503.CEL.gz,GSM426503,GSE14106
761,0,1041,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM426504.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426504/suppl/GSM426504.CEL.gz,GSM426504,GSE13929
762,0,1042,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM426504.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426504/suppl/GSM426504.CEL.gz,GSM426504,GSE14106
763,0,1043,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM426505.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426505/suppl/GSM426505.CEL.gz,GSM426505,GSE13929
764,0,1044,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM426505.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426505/suppl/GSM426505.CEL.gz,GSM426505,GSE14106
765,0,1045,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13927/GSE13927_GSM350801.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350801/suppl/GSM350801.CEL.gz,GSM350801,GSE13927
766,0,1046,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350801.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350801/suppl/GSM350801.CEL.gz,GSM350801,GSE14106
767,0,1047,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE42403/GSE42403_GSM1039215.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1039nnn/GSM1039215/suppl/GSM1039215_XCXL_01_Ler-1.CEL.gz,GSM1039215,GSE42403
768,0,1048,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE42403/GSE42403_GSM1039216.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1039nnn/GSM1039216/suppl/GSM1039216_XCXL_02_Trp1-1.CEL.gz,GSM1039216,GSE42403
769,0,1049,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE42403/GSE42403_GSM1039217.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1039nnn/GSM1039217/suppl/GSM1039217_XCXL_03_Ler-2.CEL.gz,GSM1039217,GSE42403
770,0,1050,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE42403/GSE42403_GSM1039218.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1039nnn/GSM1039218/suppl/GSM1039218_XCXL_04_Trp1-2.CEL.gz,GSM1039218,GSE42403
