,ReturnCode,RowId,SampleCEL,SampleFile,SampleId,SeriesId
711,0,815,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507012.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507012/suppl/GSM507012.CEL.gz,GSM507012,GSE20221
712,0,816,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507013.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507013/suppl/GSM507013.CEL.gz,GSM507013,GSE20221
713,0,817,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507014.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507014/suppl/GSM507014.CEL.gz,GSM507014,GSE20221
714,0,818,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507015.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507015/suppl/GSM507015.CEL.gz,GSM507015,GSE20221
715,0,819,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507016.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507016/suppl/GSM507016.CEL.gz,GSM507016,GSE20221
716,0,820,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507017.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507017/suppl/GSM507017.CEL.gz,GSM507017,GSE20221
717,0,821,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507018.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507018/suppl/GSM507018.CEL.gz,GSM507018,GSE20221
718,0,822,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507019.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507019/suppl/GSM507019.CEL.gz,GSM507019,GSE20221
719,0,823,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507020.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507020/suppl/GSM507020.CEL.gz,GSM507020,GSE20221
720,0,824,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20221/GSE20221_GSM507021.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM507nnn/GSM507021/suppl/GSM507021.CEL.gz,GSM507021,GSE20221
721,0,825,/nv/hswarm1/schockalingam6/scratch/microarrays/E-MEXP-2711/E-MEXP-2711_1.cel,https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2711/E-MEXP-2711.raw.1.zip/GFG1_gfg1_5.CEL,1,E-MEXP-2711
722,0,826,/nv/hswarm1/schockalingam6/scratch/microarrays/E-MEXP-2711/E-MEXP-2711_2.cel,https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2711/E-MEXP-2711.raw.1.zip/GFG1_gfg2_6.CEL,2,E-MEXP-2711
723,0,827,/nv/hswarm1/schockalingam6/scratch/microarrays/E-MEXP-2711/E-MEXP-2711_3.cel,https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2711/E-MEXP-2711.raw.1.zip/GFG1_WT_Col_1.CEL,3,E-MEXP-2711
724,0,828,/nv/hswarm1/schockalingam6/scratch/microarrays/E-MEXP-2711/E-MEXP-2711_4.cel,https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2711/E-MEXP-2711.raw.1.zip/GFG1_WT_Col_2.CEL,4,E-MEXP-2711
725,0,844,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545363.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545363/suppl/GSM545363.CEL.gz,GSM545363,GSE21920
726,0,845,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545364.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545364/suppl/GSM545364.CEL.gz,GSM545364,GSE21920
727,0,846,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545365.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545365/suppl/GSM545365.CEL.gz,GSM545365,GSE21920
728,0,847,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545366.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545366/suppl/GSM545366.CEL.gz,GSM545366,GSE21920
729,0,848,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545367.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545367/suppl/GSM545367.CEL.gz,GSM545367,GSE21920
730,0,849,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545368.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545368/suppl/GSM545368.CEL.gz,GSM545368,GSE21920
731,0,850,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545369.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545369/suppl/GSM545369.CEL.gz,GSM545369,GSE21920
732,0,851,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545370.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545370/suppl/GSM545370.CEL.gz,GSM545370,GSE21920
733,0,852,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545371.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545371/suppl/GSM545371.CEL.gz,GSM545371,GSE21920
734,0,853,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545372.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545372/suppl/GSM545372.CEL.gz,GSM545372,GSE21920
735,0,854,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545373.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545373/suppl/GSM545373.CEL.gz,GSM545373,GSE21920
736,0,855,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545374.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545374/suppl/GSM545374.CEL.gz,GSM545374,GSE21920
737,0,856,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545375.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545375/suppl/GSM545375.CEL.gz,GSM545375,GSE21920
738,0,857,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545376.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545376/suppl/GSM545376.CEL.gz,GSM545376,GSE21920
739,0,858,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545377.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545377/suppl/GSM545377.CEL.gz,GSM545377,GSE21920
740,0,859,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545378.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545378/suppl/GSM545378.CEL.gz,GSM545378,GSE21920
741,0,860,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545379.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545379/suppl/GSM545379.CEL.gz,GSM545379,GSE21920
742,0,861,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545380.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545380/suppl/GSM545380.CEL.gz,GSM545380,GSE21920
743,0,862,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545381.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545381/suppl/GSM545381.CEL.gz,GSM545381,GSE21920
744,0,863,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545382.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545382/suppl/GSM545382.CEL.gz,GSM545382,GSE21920
745,0,864,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545383.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545383/suppl/GSM545383.CEL.gz,GSM545383,GSE21920
746,0,865,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545384.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545384/suppl/GSM545384.CEL.gz,GSM545384,GSE21920
747,0,866,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545385.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545385/suppl/GSM545385.CEL.gz,GSM545385,GSE21920
748,0,867,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE21920/GSE21920_GSM545386.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM545nnn/GSM545386/suppl/GSM545386.CEL.gz,GSM545386,GSE21920
749,0,905,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20493/GSE20493_GSM514937.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM514nnn/GSM514937/suppl/GSM514937.CEL.gz,GSM514937,GSE20493
750,0,906,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20493/GSE20493_GSM514938.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM514nnn/GSM514938/suppl/GSM514938.CEL.gz,GSM514938,GSE20493
751,0,907,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20493/GSE20493_GSM514939.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM514nnn/GSM514939/suppl/GSM514939.CEL.gz,GSM514939,GSE20493
752,0,908,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE20493/GSE20493_GSM514940.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM514nnn/GSM514940/suppl/GSM514940.CEL.gz,GSM514940,GSE20493
