Source Name	Characteristics [Age]	Characteristics [TimeUnit]	Characteristics [Organism]	Term Source REF	Term Accession Number	Characteristics [OrganismPart]	Term Source REF	Term Accession Number	Characteristics [StrainOrLine]	Term Source REF	Term Accession Number	Comment[Compound]	Protocol REF	Sample Name	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Factor Value [STRAIN]	Term Source REF	Term Accession Number
ABRC-CS57847 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57847	EFO	EFO_0000143	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57847 2	P-TABM-103	ABRC-CS57847 2	total_RNA	P-TABM-hans19	ABRC-CS57847 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R539	A-AFFY-2	P-AFFY-6	R539	R539.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.1.zip	CS57847	EFO	EFO_0000143
ABRC-CS57834 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57834	EFO	EFO_0000137	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57834 2	P-TABM-103	ABRC-CS57834 2	total_RNA	P-TABM-hans19	ABRC-CS57834 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R564	A-AFFY-2	P-AFFY-6	R564	R564.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.1.zip	CS57834	EFO	EFO_0000137
ABRC-CS57548 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57548	EFO	EFO_0000011	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57548 2	P-TABM-103	ABRC-CS57548 2	total_RNA	P-TABM-hans19	ABRC-CS57548 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R537	A-AFFY-2	P-AFFY-6	R537	R537.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.1.zip	CS57548	EFO	EFO_0000011
ABRC-CS57752 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57752	EFO	EFO_0000087	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57752 2	P-TABM-103	ABRC-CS57752 2	total_RNA	P-TABM-hans19	ABRC-CS57752 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R724	A-AFFY-2	P-AFFY-6	R724	R724.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.1.zip	CS57752	EFO	EFO_0000087
ABRC-CS57509 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57509	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57509 2	P-TABM-103	ABRC-CS57509 2	total_RNA	P-TABM-hans19	ABRC-CS57509 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1518	A-AFFY-2	P-AFFY-6	R1518	R1518.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57509	  	  
ABRC-CS57924 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57924	EFO	EFO_0000166	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57924 2	P-TABM-103	ABRC-CS57924 2	total_RNA	P-TABM-hans19	ABRC-CS57924 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R772	A-AFFY-2	P-AFFY-6	R772	R772.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57924	EFO	EFO_0000166
ABRC-CS57765 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57765	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57765 1	P-TABM-103	ABRC-CS57765 1	total_RNA	P-TABM-hans19	ABRC-CS57765 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1145	A-AFFY-2	P-AFFY-6	R1145	R1145.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57765	  	  
ABRC-CS57628 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57628	EFO	EFO_0000044	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57628 2	P-TABM-103	ABRC-CS57628 2	total_RNA	P-TABM-hans19	ABRC-CS57628 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R573	A-AFFY-2	P-AFFY-6	R573	R573.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57628	EFO	EFO_0000044
ABRC-CS57736 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57736	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57736 2	P-TABM-103	ABRC-CS57736 2	total_RNA	P-TABM-hans19	ABRC-CS57736 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1543	A-AFFY-2	P-AFFY-6	R1543	R1543.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57736	  	  
ABRC-CS57923 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57923	EFO	EFO_0000165	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57923 1	P-TABM-103	ABRC-CS57923 1	total_RNA	P-TABM-hans19	ABRC-CS57923 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R953	A-AFFY-2	P-AFFY-6	R953	R953.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57923	EFO	EFO_0000165
ABRC-CS57666 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57666	EFO	EFO_0000058	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57666 1	P-TABM-103	ABRC-CS57666 1	total_RNA	P-TABM-hans19	ABRC-CS57666 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R312	A-AFFY-2	P-AFFY-6	R312	R312.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57666	EFO	EFO_0000058
ABRC-CS57890 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57890	EFO	EFO_0000159	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57890 2	P-TABM-103	ABRC-CS57890 2	total_RNA	P-TABM-hans19	ABRC-CS57890 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R553	A-AFFY-2	P-AFFY-6	R553	R553.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57890	EFO	EFO_0000159
ABRC-CS57825 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57825	EFO	EFO_0000133	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57825 2	P-TABM-103	ABRC-CS57825 2	total_RNA	P-TABM-hans19	ABRC-CS57825 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R755	A-AFFY-2	P-AFFY-6	R755	R755.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57825	EFO	EFO_0000133
ABRC-CS57784 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57784	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57784 1	P-TABM-103	ABRC-CS57784 1	total_RNA	P-TABM-hans19	ABRC-CS57784 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R990	A-AFFY-2	P-AFFY-6	R990	R990.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57784	  	  
ABRC-CS57751 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57751	EFO	EFO_0000086	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57751 2	P-TABM-103	ABRC-CS57751 2	total_RNA	P-TABM-hans19	ABRC-CS57751 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R578	A-AFFY-2	P-AFFY-6	R578	R578.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57751	EFO	EFO_0000086
ABRC-CS57644 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57644	EFO	EFO_0000050	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57644 1	P-TABM-103	ABRC-CS57644 1	total_RNA	P-TABM-hans19	ABRC-CS57644 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R353	A-AFFY-2	P-AFFY-6	R353	R353.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57644	EFO	EFO_0000050
ABRC-CS57742 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57742	EFO	EFO_0000083	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57742 2	P-TABM-103	ABRC-CS57742 2	total_RNA	P-TABM-hans19	ABRC-CS57742 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R596	A-AFFY-2	P-AFFY-6	R596	R596.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57742	EFO	EFO_0000083
ABRC-CS57815 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57815	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57815 2	P-TABM-103	ABRC-CS57815 2	total_RNA	P-TABM-hans19	ABRC-CS57815 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1339	A-AFFY-2	P-AFFY-6	R1339	R1339.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57815	  	  
ABRC-CS57621 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57621	EFO	EFO_0000038	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57621 1	P-TABM-103	ABRC-CS57621 1	total_RNA	P-TABM-hans19	ABRC-CS57621 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R381	A-AFFY-2	P-AFFY-6	R381	R381.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57621	EFO	EFO_0000038
ABRC-CS57875 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57875	EFO	EFO_0000154	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57875 1	P-TABM-103	ABRC-CS57875 1	total_RNA	P-TABM-hans19	ABRC-CS57875 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R191	A-AFFY-2	P-AFFY-6	R191	R191.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57875	EFO	EFO_0000154
ABRC-CS57523 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57523	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57523 1	P-TABM-103	ABRC-CS57523 1	total_RNA	P-TABM-hans19	ABRC-CS57523 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R315	A-AFFY-2	P-AFFY-6	R315	R315.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57523	  	  
ABRC-CS57538 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57538	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57538 1	P-TABM-103	ABRC-CS57538 1	total_RNA	P-TABM-hans19	ABRC-CS57538 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1167	A-AFFY-2	P-AFFY-6	R1167	R1167.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57538	  	  
ABRC-CS57577 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57577	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57577 2	P-TABM-103	ABRC-CS57577 2	total_RNA	P-TABM-hans19	ABRC-CS57577 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1561	A-AFFY-2	P-AFFY-6	R1561	R1561.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57577	  	  
ABRC-CS57637 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57637	EFO	EFO_0000048	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57637 1	P-TABM-103	ABRC-CS57637 1	total_RNA	P-TABM-hans19	ABRC-CS57637 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R192	A-AFFY-2	P-AFFY-6	R192	R192.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57637	EFO	EFO_0000048
ABRC-CS57847 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57847	EFO	EFO_0000143	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57847 1	P-TABM-103	ABRC-CS57847 1	total_RNA	P-TABM-hans19	ABRC-CS57847 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R357	A-AFFY-2	P-AFFY-6	R357	R357.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57847	EFO	EFO_0000143
ABRC-CS57905 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57905	EFO	EFO_0000163	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57905 1	P-TABM-103	ABRC-CS57905 1	total_RNA	P-TABM-hans19	ABRC-CS57905 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R177	A-AFFY-2	P-AFFY-6	R177	R177.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57905	EFO	EFO_0000163
ABRC-CS57835 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57835	EFO	EFO_0000138	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57835 2	P-TABM-103	ABRC-CS57835 2	total_RNA	P-TABM-hans19	ABRC-CS57835 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R800	A-AFFY-2	P-AFFY-6	R800	R800.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57835	EFO	EFO_0000138
ABRC-CS57733 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57733	EFO	EFO_0000079	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57733 1	P-TABM-103	ABRC-CS57733 1	total_RNA	P-TABM-hans19	ABRC-CS57733 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R160	A-AFFY-2	P-AFFY-6	R160	R160.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57733	EFO	EFO_0000079
ABRC-CS57522 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57522	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57522 2	P-TABM-103	ABRC-CS57522 2	total_RNA	P-TABM-hans19	ABRC-CS57522 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1346	A-AFFY-2	P-AFFY-6	R1346	R1346.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57522	  	  
ABRC-CS57816 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57816	EFO	EFO_0000128	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57816 2	P-TABM-103	ABRC-CS57816 2	total_RNA	P-TABM-hans19	ABRC-CS57816 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R716	A-AFFY-2	P-AFFY-6	R716	R716.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57816	EFO	EFO_0000128
ABRC-CS57828 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57828	EFO	EFO_0000136	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57828 1	P-TABM-103	ABRC-CS57828 1	total_RNA	P-TABM-hans19	ABRC-CS57828 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R307	A-AFFY-2	P-AFFY-6	R307	R307.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57828	EFO	EFO_0000136
ABRC-CS57924 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57924	EFO	EFO_0000166	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57924 2	P-TABM-103	ABRC-CS57924 2	total_RNA	P-TABM-hans19	ABRC-CS57924 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1590	A-AFFY-2	P-AFFY-6	R1590	R1590.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57924	EFO	EFO_0000166
ABRC-CS57874 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57874	EFO	EFO_0000153	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57874 2	P-TABM-103	ABRC-CS57874 2	total_RNA	P-TABM-hans19	ABRC-CS57874 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R747	A-AFFY-2	P-AFFY-6	R747	R747.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57874	EFO	EFO_0000153
ABRC-CS57849 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57849	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57849 2	P-TABM-103	ABRC-CS57849 2	total_RNA	P-TABM-hans19	ABRC-CS57849 2 biotin	biotin	synthetic_DNA	P-TABM-hans12	R1365	A-AFFY-2	P-AFFY-6	R1365	R1365.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57849	  	  
ABRC-CS57701 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57701	EFO	EFO_0000064	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57701 2	P-TABM-103	ABRC-CS57701 2	total_RNA	P-TABM-hans19	ABRC-CS57701 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R588	A-AFFY-2	P-AFFY-6	R588	R588.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57701	EFO	EFO_0000064
ABRC-CS57876 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57876	EFO	EFO_0000155	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57876 1	P-TABM-103	ABRC-CS57876 1	total_RNA	P-TABM-hans19	ABRC-CS57876 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R197	A-AFFY-2	P-AFFY-6	R197	R197.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57876	EFO	EFO_0000155
ABRC-CS57684 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57684	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57684 2	P-TABM-103	ABRC-CS57684 2	total_RNA	P-TABM-hans19	ABRC-CS57684 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1372	A-AFFY-2	P-AFFY-6	R1372	R1372.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57684	  	  
ABRC-CS57539 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57539	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57539 1	P-TABM-103	ABRC-CS57539 1	total_RNA	P-TABM-hans19	ABRC-CS57539 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R951	A-AFFY-2	P-AFFY-6	R951	R951.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57539	  	  
ABRC-CS57717 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57717	EFO	EFO_0000073	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57717 2	P-TABM-103	ABRC-CS57717 2	total_RNA	P-TABM-hans19	ABRC-CS57717 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R523	A-AFFY-2	P-AFFY-6	R523	R523.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57717	EFO	EFO_0000073
ABRC-CS57923 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57923	EFO	EFO_0000165	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57923 2	P-TABM-103	ABRC-CS57923 2	total_RNA	P-TABM-hans19	ABRC-CS57923 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1526	A-AFFY-2	P-AFFY-6	R1526	R1526.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.2.zip	CS57923	EFO	EFO_0000165
