FileId,Accepted,QCNotes
GSE14496_GSM362030,Y,NA
GSE14496_GSM362031,Y,NA
GSE14496_GSM362032,Y,NA
GSE14496_GSM362033,Y,NA
GSE14496_GSM362034,Y,NA
GSE14496_GSM362035,Y,NA
GSE14496_GSM362036,Y,NA
GSE14496_GSM362037,Y,NA
GSE14496_GSM362038,Y,NA
GSE14496_GSM362039,Y,NA
GSE14496_GSM362040,Y,NA
GSE14496_GSM362041,Y,NA
GSE14496_GSM362042,Y,NA
GSE14496_GSM362043,Y,NA
GSE14496_GSM362044,Y,NA
GSE14496_GSM362045,Y,NA
GSE14496_GSM362046,Y,NA
GSE14496_GSM362047,Y,NA
GSE14496_GSM362048,Y,NA
GSE14496_GSM362049,Y,NA
GSE14496_GSM362050,Y,NA
GSE14496_GSM362081,Y,NA
GSE14496_GSM362082,Y,NA
GSE14496_GSM362083,Y,NA
GSE14496_GSM362084,Y,NA
GSE14496_GSM362085,Y,NA
GSE14496_GSM362086,Y,NA
GSE14496_GSM362087,Y,NA
GSE14496_GSM362088,Y,NA
GSE14496_GSM362089,Y,NA
GSE14496_GSM362090,Y,NA
GSE14496_GSM362091,Y,NA
GSE14496_GSM362092,Y,NA
GSE14496_GSM362093,Y,NA
GSE14496_GSM362094,Y,NA
GSE14496_GSM362095,Y,NA
GSE14765_GSM368741,Y,NA
GSE14765_GSM368742,Y,NA
GSE14765_GSM368743,Y,NA
GSE14765_GSM368744,Y,NA
GSE14765_GSM368745,Y,NA
GSE14765_GSM368746,Y,NA
GSE14961_GSM373532,Y,NA
GSE14961_GSM373533,Y,NA
GSE14961_GSM373534,Y,NA
GSE14961_GSM373535,Y,NA
GSE14961_GSM373536,Y,NA
GSE15689_GSM392180,Y,NA
GSE15689_GSM392263,Y,NA
GSE15689_GSM392273,Y,NA
GSE15689_GSM392274,Y,NA
GSE15689_GSM392275,Y,NA
GSE15689_GSM392560,Y,NA
GSE15689_GSM392683,Y,NA
GSE15689_GSM392684,Y,NA
GSE15689_GSM392685,Y,NA
GSE15689_GSM392686,Y,NA
GSE15689_GSM392687,Y,NA
GSE15689_GSM392688,Y,NA
GSE15689_GSM392689,Y,NA
GSE15689_GSM392690,Y,NA
GSE15689_GSM392691,Y,NA
GSE15689_GSM392692,Y,NA
GSE15689_GSM392693,Y,NA
GSE15689_GSM392694,Y,NA
GSE16557_GSM434381,N,Duplicate Sample
GSE16557_GSM434382,N,Duplicate Sample
GSE16557_GSM434383,N,Duplicate Sample
GSE16557_GSM434384,N,Duplicate Sample
GSE16557_GSM434385,N,Duplicate Sample
GSE16557_GSM434386,N,Duplicate Sample
GSE17382_GSM434381,Y,NA
GSE17382_GSM434382,Y,NA
GSE17382_GSM434383,Y,NA
GSE17382_GSM434384,Y,NA
GSE17382_GSM434385,Y,NA
GSE17382_GSM434386,Y,NA
GSE17499_GSM436260,Y,NA
GSE17499_GSM436261,Y,NA
GSE17499_GSM436262,Y,NA
GSE17499_GSM436263,Y,NA
GSE17499_GSM436264,Y,NA
GSE17499_GSM436265,Y,NA
GSE17499_GSM436266,Y,NA
GSE17499_GSM436267,Y,NA
GSE17499_GSM436268,Y,NA
GSE17499_GSM436269,Y,NA
GSE17499_GSM436270,Y,NA
GSE17499_GSM436271,Y,NA
GSE17499_GSM436272,Y,NA
GSE17499_GSM436273,Y,NA
GSE17499_GSM436274,Y,NA
GSE17499_GSM436275,Y,NA
GSE17499_GSM436276,Y,NA
GSE17499_GSM436277,Y,NA
GSE18007_GSM450489,N,Corrupt/Missing CEL
GSE18007_GSM450490,N,Corrupt/Missing CEL
GSE18007_GSM450491,N,Corrupt/Missing CEL
GSE18007_GSM450492,N,Corrupt/Missing CEL
GSE18007_GSM450493,N,Corrupt/Missing CEL
GSE18007_GSM450494,N,Corrupt/Missing CEL
GSE18071_GSM451826,Y,NA
GSE18071_GSM451827,Y,NA
GSE18071_GSM451828,Y,NA
GSE18071_GSM451829,Y,NA
GSE18071_GSM451830,Y,NA
GSE18071_GSM451831,N,Manual Rejection
GSE18071_GSM451832,Y,NA
GSE18071_GSM451833,Y,NA
GSE18071_GSM451834,Y,NA
GSE18071_GSM451835,Y,NA
GSE18071_GSM451836,Y,NA
GSE18071_GSM451837,Y,NA
GSE18071_GSM451838,Y,NA
GSE18071_GSM451839,Y,NA
GSE18071_GSM451840,Y,NA
GSE18071_GSM451841,N,Manual Rejection
GSE18071_GSM451842,N,Automatic QC Rejection
GSE18071_GSM451843,Y,NA
GSE18071_GSM451844,N,Automatic QC Rejection
GSE18071_GSM451845,Y,NA
GSE18071_GSM451846,Y,NA
GSE18071_GSM451847,N,Automatic QC Rejection
GSE18071_GSM451848,Y,NA
GSE18071_GSM451849,Y,NA
GSE18603_GSM462524,Y,NA
GSE18603_GSM462525,Y,NA
GSE18603_GSM462526,Y,NA
GSE18603_GSM462527,Y,NA
GSE18603_GSM462528,Y,NA
GSE18603_GSM462529,Y,NA
GSE18624_GSM462884,Y,NA
GSE18624_GSM462885,Y,NA
GSE18624_GSM462886,Y,NA
GSE18624_GSM462887,Y,NA
GSE18624_GSM462888,Y,NA
GSE18624_GSM462889,Y,NA
GSE18624_GSM462890,Y,NA
GSE18624_GSM462891,Y,NA
GSE18624_GSM462892,Y,NA
GSE18624_GSM462893,Y,NA
GSE18624_GSM462894,Y,NA
GSE18624_GSM462895,Y,NA
GSE18624_GSM462896,Y,NA
