TFName 	 TFLocus 	 TargetName 	 TargetLocus 	 IsTF 	 TargetType 	 Confirmation 	 InteractionType
LFY 	 AT5G61850 	 AT4G09530 	 AT4G09530 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G10740 	 AT4G10740 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G10750 	 AT4G10750 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G11230 	 AT4G11230 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G11320 	 AT4G11320 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G11405 	 AT4G11405 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G11410 	 AT4G11410 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G11970 	 AT4G11970 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G12090 	 AT4G12090 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G12700 	 AT4G12700 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G12710 	 AT4G12710 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G12790 	 AT4G12790 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G12810 	 AT4G12810 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G12960 	 AT4G12960 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G12960 	 AT4G12960 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G12970 	 AT4G12970 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G13400 	 AT4G13400 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G13600 	 AT4G13600 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G13610 	 AT4G13610 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G13790 	 AT4G13790 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G13790 	 AT4G13790 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G13800 	 AT4G13800 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14090 	 AT4G14090 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14230 	 AT4G14230 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14240 	 AT4G14240 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14390 	 AT4G14390 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14400 	 AT4G14400 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14400 	 AT4G14400 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G14530 	 AT4G14530 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14530 	 AT4G14530 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G14590 	 AT4G14590 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14600 	 AT4G14600 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14740 	 AT4G14740 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14930 	 AT4G14930 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G14950 	 AT4G14950 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15160 	 AT4G15160 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15248 	 AT4G15248 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15420 	 AT4G15420 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15430 	 AT4G15430 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15440 	 AT4G15440 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15450 	 AT4G15450 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15540 	 AT4G15540 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15620 	 AT4G15620 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15630 	 AT4G15630 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15830 	 AT4G15830 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15840 	 AT4G15840 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15955 	 AT4G15955 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15960 	 AT4G15960 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G15970 	 AT4G15970 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16140 	 AT4G16140 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16280 	 AT4G16280 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16370 	 AT4G16370 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16380 	 AT4G16380 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16390 	 AT4G16390 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16490 	 AT4G16490 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16590 	 AT4G16590 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16590 	 AT4G16590 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G16600 	 AT4G16600 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16820 	 AT4G16820 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G16820 	 AT4G16820 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G16830 	 AT4G16830 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G17070 	 AT4G17070 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G17080 	 AT4G17080 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G17090 	 AT4G17090 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G17098 	 AT4G17098 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G17340 	 AT4G17340 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G17390 	 AT4G17390 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G17410 	 AT4G17410 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G17410 	 AT4G17410 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G17950 	 AT4G17950 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G17960 	 AT4G17960 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G18280 	 AT4G18280 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G18280 	 AT4G18280 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G18282 	 AT4G18282 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G18540 	 AT4G18540 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G18550 	 AT4G18550 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G18815 	 AT4G18815 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G18820 	 AT4G18820 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G18970 	 AT4G18970 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G18970 	 AT4G18970 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G19020 	 AT4G19020 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G19170 	 AT4G19170 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G19180 	 AT4G19180 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G19520 	 AT4G19520 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G19530 	 AT4G19530 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G19530 	 AT4G19530 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G20040 	 AT4G20040 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G20170 	 AT4G20170 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G20180 	 AT4G20180 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G20740 	 AT4G20740 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G20810 	 AT4G20810 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21050 	 AT4G21050 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21060 	 AT4G21060 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21445 	 AT4G21445 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21570 	 AT4G21570 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21580 	 AT4G21580 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21902 	 AT4G21902 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21903 	 AT4G21903 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21910 	 AT4G21910 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21930 	 AT4G21930 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21940 	 AT4G21940 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21950 	 AT4G21950 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G21950 	 AT4G21950 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G21960 	 AT4G21960 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22000 	 AT4G22000 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22010 	 AT4G22010 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22030 	 AT4G22030 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22190 	 AT4G22190 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22200 	 AT4G22200 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22540 	 AT4G22540 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22770 	 AT4G22770 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22780 	 AT4G22780 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22785 	 AT4G22785 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22850 	 AT4G22850 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22860 	 AT4G22860 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22980 	 AT4G22980 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G22990 	 AT4G22990 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23220 	 AT4G23220 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23240 	 AT4G23240 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23240 	 AT4G23240 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G23250 	 AT4G23250 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23515 	 AT4G23515 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23520 	 AT4G23520 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23520 	 AT4G23520 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G23530 	 AT4G23530 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23620 	 AT4G23620 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23630 	 AT4G23630 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23750 	 AT4G23750 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23760 	 AT4G23760 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G23770 	 AT4G23770 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24026 	 AT4G24026 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24040 	 AT4G24040 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24040 	 AT4G24040 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G24231 	 AT4G24231 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24265 	 AT4G24265 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24270 	 AT4G24270 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24340 	 AT4G24340 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24350 	 AT4G24350 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24350 	 AT4G24350 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G24780 	 AT4G24780 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24790 	 AT4G24790 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24973 	 AT4G24973 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24974 	 AT4G24974 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24975 	 AT4G24975 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24980 	 AT4G24980 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G24980 	 AT4G24980 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G25160 	 AT4G25160 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25170 	 AT4G25170 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25180 	 AT4G25180 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25190 	 AT4G25190 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25210 	 AT4G25210 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25350 	 AT4G25350 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25360 	 AT4G25360 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25420 	 AT4G25420 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25420 	 AT4G25420 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G25430 	 AT4G25430 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25430 	 AT4G25430 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G25570 	 AT4G25570 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25580 	 AT4G25580 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25640 	 AT4G25640 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25650 	 AT4G25650 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25835 	 AT4G25835 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25840 	 AT4G25840 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G25990 	 AT4G25990 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G26000 	 AT4G26000 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G26080 	 AT4G26080 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G26090 	 AT4G26090 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G26095 	 AT4G26095 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G26550 	 AT4G26550 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G26950 	 AT4G26950 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G26950 	 AT4G26950 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G27130 	 AT4G27130 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27240 	 AT4G27240 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27310 	 AT4G27310 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27320 	 AT4G27320 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27400 	 AT4G27400 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27415 	 AT4G27415 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27720 	 AT4G27720 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27730 	 AT4G27730 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27740 	 AT4G27740 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27970 	 AT4G27970 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27980 	 AT4G27980 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G27980 	 AT4G27980 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G28080 	 AT4G28080 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28085 	 AT4G28085 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28085 	 AT4G28085 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G28100 	 AT4G28100 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28230 	 AT4G28230 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28240 	 AT4G28240 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28250 	 AT4G28250 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28485 	 AT4G28485 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28490 	 AT4G28490 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28550 	 AT4G28550 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28560 	 AT4G28560 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G28560 	 AT4G28560 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G28590 	 AT4G28590 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G29330 	 AT4G29330 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G29340 	 AT4G29340 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G29340 	 AT4G29340 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G29700 	 AT4G29700 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G29710 	 AT4G29710 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G29720 	 AT4G29720 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G29950 	 AT4G29950 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30074 	 AT4G30074 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30140 	 AT4G30140 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30150 	 AT4G30150 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30190 	 AT4G30190 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30210 	 AT4G30210 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30250 	 AT4G30250 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30260 	 AT4G30260 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30270 	 AT4G30270 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30490 	 AT4G30490 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30500 	 AT4G30500 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30750 	 AT4G30750 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30760 	 AT4G30760 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30950 	 AT4G30950 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G30960 	 AT4G30960 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G31130 	 AT4G31130 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G31136 	 AT4G31136 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G31490 	 AT4G31490 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G31500 	 AT4G31500 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G31510 	 AT4G31510 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G31875 	 AT4G31875 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G31877 	 AT4G31877 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G32120 	 AT4G32120 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G32130 	 AT4G32130 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G32140 	 AT4G32140 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G32330 	 AT4G32330 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G32340 	 AT4G32340 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G32342 	 AT4G32342 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G32480 	 AT4G32480 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G33100 	 AT4G33100 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G33150 	 AT4G33150 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G33160 	 AT4G33160 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G33430 	 AT4G33430 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G33440 	 AT4G33440 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G34100 	 AT4G34100 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G34170 	 AT4G34170 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G34760 	 AT4G34760 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G34760 	 AT4G34760 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G34950 	 AT4G34950 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G35100 	 AT4G35100 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G35110 	 AT4G35110 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G35240 	 AT4G35240 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G35690 	 AT4G35690 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G35700 	 AT4G35700 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G35700 	 AT4G35700 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 AT4G35780 	 AT4G35780 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G35890 	 AT4G35890 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G36170 	 AT4G36170 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G36180 	 AT4G36180 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G36190 	 AT4G36190 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 AT4G36210 	 AT4G36210 	 No 	 Direct 	 Confirmed 	 Activation
