TF	TARGET
AT1G32150	AT4G00490
AT1G32150	AT4G00990
AT1G32150	AT4G01800
AT1G32150	AT4G01840
AT1G32150	AT4G01880
AT1G32150	AT4G01883
AT1G32150	AT4G03560
AT1G32150	AT4G04870
AT1G32150	AT4G08180
AT1G32150	AT4G09060
AT1G32150	AT4G10040
AT1G32150	AT4G10730
AT1G32150	AT4G10970
AT1G32150	AT4G11960
AT1G32150	AT4G12110
AT1G32150	AT4G13010
AT1G32150	AT4G13250
AT1G32150	AT4G13590
AT1G32150	AT4G13940
AT1G32150	AT4G14420
AT1G32150	AT4G14500
AT1G32150	AT4G14540
AT1G32150	AT4G14620
AT1G32150	AT4G14622
AT1G32150	AT4G14713
AT1G32150	AT4G14720
AT1G32150	AT4G14730
AT1G32150	AT4G15140
AT1G32150	AT4G15215
AT1G32150	AT4G16155
AT1G32150	AT4G16160
AT1G32150	AT4G16190
AT1G32150	AT4G16490
AT1G32150	AT4G16660
AT1G32150	AT4G17530
AT1G32150	AT4G17540
AT1G32150	AT4G17765
AT1G32150	AT4G18580
AT1G32150	AT4G18590
AT1G32150	AT4G19395
AT1G32150	AT4G19480
AT1G32150	AT4G19490
AT1G32150	AT4G21310
AT1G32150	AT4G21320
AT1G32150	AT4G21540
AT1G32150	AT4G22220
AT1G32150	AT4G22756
AT1G32150	AT4G22780
AT1G32150	AT4G22880
AT1G32150	AT4G22890
AT1G32150	AT4G23650
AT1G32150	AT4G23920
AT1G32150	AT4G24190
AT1G32150	AT4G24920
AT1G32150	AT4G24960
AT1G32150	AT4G25440
AT1G32150	AT4G25480
AT1G32150	AT4G25580
AT1G32150	AT4G25620
AT1G32150	AT4G25690
AT1G32150	AT4G25692
AT1G32150	AT4G26630
AT1G32150	AT4G26890
AT1G32150	AT4G26910
AT1G32150	AT4G27150
AT1G32150	AT4G27410
AT1G32150	AT4G27440
AT1G32150	AT4G28660
AT1G32150	AT4G28720
AT1G32150	AT4G28750
AT1G32150	AT4G29330
AT1G32150	AT4G29730
AT1G32150	AT4G29820
AT1G32150	AT4G29830
AT1G32150	AT4G29905
AT1G32150	AT4G29960
AT1G32150	AT4G31115
AT1G32150	AT4G32285
AT1G32150	AT4G32330
AT1G32150	AT4G32410
AT1G32150	AT4G32480
AT1G32150	AT4G32760
AT1G32150	AT4G32770
AT1G32150	AT4G33430
AT1G32150	AT4G33467
AT1G32150	AT4G33980
AT1G32150	AT4G34490
AT1G32150	AT4G34630
AT1G32150	AT4G34640
AT1G32150	AT4G34830
AT1G32150	AT4G34840
AT1G32150	AT4G35250
AT1G32150	AT4G35850
AT1G32150	AT4G36700
AT1G32150	AT4G37240
AT1G32150	AT4G37480
AT1G32150	AT4G37510
AT1G32150	AT4G38220
AT1G32150	AT4G38400
AT1G32150	AT4G38401
AT1G32150	AT4G38430
AT1G32150	AT4G39420
AT1G32150	AT4G40010
AT1G32150	AT4G40011
AT1G32150	AT5G01270
AT1G32150	AT5G01420
AT1G32150	AT5G01520
AT1G32150	AT5G01530
AT1G32150	AT5G02035
AT1G32150	AT5G02270
AT1G32150	AT5G02280
AT1G32150	AT5G02790
AT1G32150	AT5G02900
AT1G32150	AT5G03160
AT1G32150	AT5G03837
AT1G32150	AT5G03940
AT1G32150	AT5G04090
AT1G32150	AT5G04460
AT1G32150	AT5G04830
AT1G32150	AT5G04885
AT1G32150	AT5G05200
AT1G32150	AT5G05210
AT1G32150	AT5G05290
AT1G32150	AT5G05410
AT1G32150	AT5G05965
AT1G32150	AT5G06760
AT1G32150	AT5G07270
AT1G32150	AT5G08580
AT1G32150	AT5G08590
AT1G32150	AT5G09590
AT1G32150	AT5G10730
AT1G32150	AT5G10740
AT1G32150	AT5G10745
AT1G32150	AT5G11520
AT1G32150	AT5G11700
AT1G32150	AT5G12840
AT1G32150	AT5G12990
AT1G32150	AT5G13120
AT1G32150	AT5G13650
AT1G32150	AT5G14640
AT1G32150	AT5G14780
AT1G32150	AT5G15190
AT1G32150	AT5G15500
AT1G32150	AT5G15510
AT1G32150	AT5G16390
AT1G32150	AT5G16630
AT1G32150	AT5G16710
AT1G32150	AT5G16810
AT1G32150	AT5G16820
AT1G32150	AT5G17760
AT1G32150	AT5G18380
AT1G32150	AT5G18390
AT1G32150	AT5G18450
AT1G32150	AT5G19930
AT1G32150	AT5G19940
AT1G32150	AT5G21920
AT1G32150	AT5G21930
AT1G32150	AT5G22470
AT1G32150	AT5G23050
AT1G32150	AT5G24300
AT1G32150	AT5G24810
AT1G32150	AT5G24820
AT1G32150	AT5G24970
AT1G32150	AT5G24980
AT1G32150	AT5G25100
AT1G32150	AT5G27420
AT1G32150	AT5G36170
AT1G32150	AT5G36700
AT1G32150	AT5G36790
AT1G32150	AT5G37260
AT1G32150	AT5G38480
AT1G32150	AT5G39570
AT1G32150	AT5G39720
AT1G32150	AT5G40340
AT1G32150	AT5G40645
AT1G32150	AT5G40650
AT1G32150	AT5G42040
AT1G32150	AT5G42050
AT1G32150	AT5G42990
AT1G32150	AT5G43100
AT1G32150	AT5G43400
AT1G32150	AT5G43630
AT1G32150	AT5G43770
AT1G32150	AT5G43830
AT1G32150	AT5G43870
AT1G32150	AT5G44110
AT1G32150	AT5G45275
AT1G32150	AT5G45660
AT1G32150	AT5G47180
AT1G32150	AT5G47200
AT1G32150	AT5G47920
AT1G32150	AT5G48850
AT1G32150	AT5G49120
AT1G32150	AT5G50375
AT1G32150	AT5G50720
AT1G32150	AT5G51150
AT1G32150	AT5G51530
AT1G32150	AT5G51540
AT1G32150	AT5G51760
AT1G32150	AT5G51990
AT1G32150	AT5G52290
AT1G32150	AT5G52300
AT1G32150	AT5G52430
AT1G32150	AT5G52570
AT1G32150	AT5G53050
AT1G32150	AT5G53260
AT1G32150	AT5G53300
AT1G32150	AT5G53310
AT1G32150	AT5G53440
AT1G32150	AT5G53450
AT1G32150	AT5G53490
AT1G32150	AT5G54075
AT1G32150	AT5G54080
AT1G32150	AT5G54165
AT1G32150	AT5G55040
AT1G32150	AT5G55135
AT1G32150	AT5G55580
AT1G32150	AT5G55950
AT1G32150	AT5G56210
AT1G32150	AT5G57610
AT1G32150	AT5G58070
AT1G32150	AT5G58350
AT1G32150	AT5G58760
AT1G32150	AT5G59740
AT1G32150	AT5G59750
AT1G32150	AT5G60100
AT1G32150	AT5G60630
AT1G32150	AT5G61380
AT1G32150	AT5G61410
AT1G32150	AT5G61950
AT1G32150	AT5G63380
AT1G32150	AT5G63790
AT1G32150	AT5G64510
AT1G32150	AT5G65110
AT1G32150	AT5G65120
AT1G32150	AT5G65165
AT1G32150	AT5G65260
AT1G32150	AT5G65270
AT1G32150	AT5G65300
AT1G32150	AT5G65440
AT1G32150	AT5G65730
AT1G32150	AT5G65840
AT1G32150	AT5G65850
AT1G32150	AT5G66460
AT1G32150	AT5G66570
AT1G32150	AT5G66580
AT1G32150	AT5G66631
AT1G32150	AT5G66810
AT1G32240	AT1G05200
AT1G32240	AT1G08650
AT1G32240	AT1G32000
AT1G32240	AT1G56423
AT1G32240	AT2G18130
AT1G32240	AT2G18730
AT1G32240	AT2G20970
AT1G32240	AT2G26660
AT1G32240	AT2G41710
AT1G32240	AT3G04030
AT1G32240	AT3G52930
AT1G32240	AT3G55440
AT1G32240	AT3G60040
AT1G32240	AT4G02640
AT1G32240	AT4G31560
AT1G32240	AT5G66880
AT1G32510	AT1G03440
AT1G32510	AT1G10620
AT1G32510	AT1G13140
AT1G32510	AT1G13920
AT1G32510	AT1G26600
AT1G32510	AT1G26680
AT1G32510	AT1G28470
AT1G32510	AT1G33670
AT1G32510	AT1G50930
AT1G32510	AT1G54560
AT1G32510	AT1G58120
AT1G32510	AT1G58122
AT1G32510	AT1G67220
AT1G32510	AT1G68850
AT1G32510	AT1G69630
AT1G32510	AT1G71410
AT1G32510	AT1G76760
AT1G32510	AT1G76770
AT1G32510	AT2G03840
AT1G32510	AT2G15680
AT1G32510	AT2G18260
AT1G32510	AT2G21480
AT1G32510	AT2G21910
AT1G32510	AT2G22850
AT1G32510	AT2G23060
AT1G32510	AT2G27730
AT1G32510	AT2G28810
AT1G32510	AT2G29040
AT1G32510	AT2G32290
AT1G32510	AT2G32620
AT1G32510	AT2G33855
AT1G32510	AT2G34530
AT1G32510	AT2G34540
AT1G32510	AT2G34670
AT1G32510	AT2G35470
AT1G32510	AT2G35480
AT1G32510	AT2G40860
AT1G32510	AT2G40880
AT1G32510	AT2G46310
AT1G32510	AT2G46995
AT1G32510	AT3G10480
AT1G32510	AT3G12320
AT1G32510	AT3G17980
AT1G32510	AT3G18180
AT1G32510	AT3G23380
AT1G32510	AT3G25960
AT1G32510	AT3G26720
AT1G32510	AT3G45730
AT1G32510	AT3G45780
AT1G32510	AT3G46780
AT1G32510	AT3G47740
AT1G32510	AT3G48010
AT1G32510	AT3G49970
AT1G32510	AT3G55650
AT1G32510	AT3G55810
AT1G32510	AT3G58820
AT1G32510	AT3G60410
AT1G32510	AT3G60966
AT1G32510	AT4G01220
AT1G32510	AT4G02870
AT1G32510	AT4G04404
AT1G32510	AT4G24910
AT1G32510	AT4G27290
AT1G32510	AT4G31550
AT1G32510	AT4G32170
AT1G32510	AT4G33170
AT1G32510	AT5G17830
AT1G32510	AT5G18970
AT1G32510	AT5G19360
AT1G32510	AT5G22870
AT1G32510	AT5G26114
AT1G32510	AT5G39000
AT1G32510	AT5G43980
AT1G32510	AT5G48690
AT1G32510	AT5G52780
AT1G32510	AT5G59820
AT1G32510	AT5G60740
AT1G32510	AT5G60750
AT1G32510	AT5G61090
AT1G32510	AT5G62250
AT1G32510	AT5G67385
AT1G32640	AT1G52510
AT1G32640	AT1G52520
AT1G32640	AT2G38025
AT1G32640	AT2G38040
AT1G32770	AT2G14680
AT1G32870	AT1G02520
AT1G32870	AT1G02950
AT1G32870	AT1G05060
AT1G32870	AT1G05370
AT1G32870	AT1G05680
AT1G32870	AT1G08790
AT1G32870	AT1G09170
AT1G32870	AT1G09880
AT1G32870	AT1G10220
AT1G32870	AT1G10620
AT1G32870	AT1G13140
AT1G32870	AT1G13310
AT1G32870	AT1G18960
AT1G32870	AT1G20340
AT1G32870	AT1G20350
AT1G32870	AT1G23550
AT1G32870	AT1G24095
AT1G32870	AT1G26600
AT1G32870	AT1G29580
AT1G32870	AT1G30475
AT1G32870	AT1G30480
AT1G32870	AT1G32230
AT1G32870	AT1G32361
AT1G32870	AT1G33925
AT1G32870	AT1G47620
AT1G32870	AT1G49405
AT1G32870	AT1G50930
AT1G32870	AT1G53850
AT1G32870	AT1G54560
AT1G32870	AT1G58120
AT1G32870	AT1G58122
AT1G32870	AT1G59590
AT1G32870	AT1G60030
AT1G32870	AT1G62400
AT1G32870	AT1G65170
AT1G32870	AT1G65310
AT1G32870	AT1G67220
AT1G32870	AT1G68850
AT1G32870	AT1G69630
AT1G32870	AT1G70440
AT1G32870	AT2G04920
AT1G32870	AT2G05060
AT1G32870	AT2G18193
AT1G32870	AT2G18260
AT1G32870	AT2G21640
AT1G32870	AT2G21910
AT1G32870	AT2G23400
AT1G32870	AT2G29040
AT1G32870	AT2G31862
AT1G32870	AT2G33210
AT1G32870	AT2G33220
AT1G32870	AT2G35470
AT1G32870	AT2G35480
AT1G32870	AT2G35890
AT1G32870	AT2G38340
AT1G32870	AT2G38790
AT1G32870	AT2G41730
AT1G32870	AT2G46310
AT1G32870	AT2G47000
AT1G32870	AT2G47890
AT1G32870	AT3G01600
AT1G32870	AT3G03060
AT1G32870	AT3G03700
AT1G32870	AT3G04440
AT1G32870	AT3G04660
AT1G32870	AT3G07910
AT1G32870	AT3G10670
AT1G32870	AT3G10680
AT1G32870	AT3G13065
AT1G32870	AT3G13080
AT1G32870	AT3G13220
AT1G32870	AT3G13900
AT1G32870	AT3G14290
AT1G32870	AT3G15860
AT1G32870	AT3G18180
AT1G32870	AT3G22360
AT1G32870	AT3G22630
AT1G32870	AT3G23380
AT1G32870	AT3G24620
AT1G32870	AT3G25960
AT1G32870	AT3G43170
AT1G32870	AT3G43930
AT1G32870	AT3G45730
AT1G32870	AT3G45780
AT1G32870	AT3G46080
AT1G32870	AT3G46780
AT1G32870	AT3G47660
AT1G32870	AT3G47740
AT1G32870	AT3G53040
AT1G32870	AT3G53980
AT1G32870	AT3G55650
AT1G32870	AT3G58150
AT1G32870	AT3G58820
AT1G32870	AT3G59820
AT1G32870	AT3G60328
AT1G32870	AT3G60410
AT1G32870	AT3G61620
AT1G32870	AT4G00234
AT1G32870	AT4G01220
AT1G32870	AT4G04404
AT1G32870	AT4G12590
AT1G32870	AT4G14260
AT1G32870	AT4G15760
AT1G32870	AT4G20006
AT1G32870	AT4G20010
AT1G32870	AT4G25200
AT1G32870	AT4G26270
AT1G32870	AT4G28720
AT1G32870	AT4G31730
AT1G32870	AT4G32170
AT1G32870	AT4G33070
AT1G32870	AT4G33170
AT1G32870	AT4G33970
AT1G32870	AT4G35190
AT1G32870	AT4G38710
AT1G32870	AT4G39740
AT1G32870	AT5G11830
AT1G32870	AT5G13140
AT1G32870	AT5G17830
AT1G32870	AT5G19360
AT1G32870	AT5G22870
AT1G32870	AT5G24630
AT1G32870	AT5G24640
AT1G32870	AT5G25340
AT1G32870	AT5G26114
AT1G32870	AT5G37140
AT1G32870	AT5G37760
AT1G32870	AT5G38250
AT1G32870	AT5G38800
AT1G32870	AT5G39000
AT1G32870	AT5G41780
AT1G32870	AT5G42790
AT1G32870	AT5G48060
AT1G32870	AT5G48690
AT1G32870	AT5G49350
AT1G32870	AT5G50290
AT1G32870	AT5G51360
AT1G32870	AT5G51430
AT1G32870	AT5G51440
AT1G32870	AT5G52170
AT1G32870	AT5G52940
AT1G32870	AT5G54450
AT1G32870	AT5G54550
AT1G32870	AT5G54560
AT1G32870	AT5G55270
AT1G32870	AT5G57670
AT1G32870	AT5G57820
AT1G32870	AT5G58850
AT1G32870	AT5G59820
AT1G32870	AT5G60740
AT1G32870	AT5G60750
AT1G32870	AT5G61690
AT1G32870	AT5G62250
AT1G33240	AT1G19835
AT1G33240	AT1G50240
AT1G33240	AT2G38100
AT1G33240	AT5G11600
AT1G34180	AT1G02520
AT1G34180	AT1G02950
AT1G34180	AT1G05370
AT1G34180	AT1G08790
AT1G34180	AT1G09880
AT1G34180	AT1G13140
AT1G34180	AT1G18960
AT1G34180	AT1G19210
AT1G34180	AT1G19690
AT1G34180	AT1G21528
AT1G34180	AT1G22650
AT1G34180	AT1G22651
AT1G34180	AT1G23550
AT1G34180	AT1G23560
AT1G34180	AT1G28470
AT1G34180	AT1G49405
AT1G34180	AT1G53850
AT1G34180	AT1G54560
AT1G34180	AT1G62400
AT1G34180	AT1G65310
AT1G34180	AT1G67220
AT1G34180	AT1G70440
AT1G34180	AT1G79550
AT1G34180	AT1G79560
AT1G34180	AT2G05060
AT1G34180	AT2G18190
AT1G34180	AT2G18260
AT1G34180	AT2G20970
AT1G34180	AT2G21640
AT1G34180	AT2G21910
AT1G34180	AT2G29040
AT1G34180	AT2G29780
AT1G34180	AT2G35470
AT1G34180	AT2G35480
AT1G34180	AT2G38790
AT1G34180	AT2G40390
AT1G34180	AT2G41730
AT1G34180	AT2G44990
AT1G34180	AT2G47000
AT1G34180	AT2G47890
AT1G34180	AT3G01600
AT1G34180	AT3G03700
AT1G34180	AT3G04440
AT1G34180	AT3G07030
AT1G34180	AT3G13065
AT1G34180	AT3G13080
AT1G34180	AT3G13220
AT1G34180	AT3G13900
AT1G34180	AT3G22360
AT1G34180	AT3G22370
AT1G34180	AT3G22630
AT1G34180	AT3G23380
AT1G34180	AT3G24620
AT1G34180	AT3G27880
AT1G34180	AT3G29250
AT1G34180	AT3G43930
AT1G34180	AT3G45730
AT1G34180	AT3G46780
AT1G34180	AT3G47660
AT1G34180	AT3G47740
AT1G34180	AT3G48010
AT1G34180	AT3G53040
AT1G34180	AT3G53980
AT1G34180	AT3G58150
AT1G34180	AT3G58820
AT1G34180	AT3G59820
AT1G34180	AT3G60410
AT1G34180	AT3G61620
AT1G34180	AT3G61630
AT1G34180	AT4G00234
AT1G34180	AT4G14260
AT1G34180	AT4G25090
AT1G34180	AT4G25200
AT1G34180	AT4G26180
AT1G34180	AT4G26270
AT1G34180	AT4G30280
AT1G34180	AT4G33170
AT1G34180	AT4G35190
AT1G34180	AT4G39740
AT1G34180	AT5G02220
AT1G34180	AT5G10660
AT1G34180	AT5G11830
AT1G34180	AT5G12050
AT1G34180	AT5G13140
AT1G34180	AT5G18270
AT1G34180	AT5G19550
AT1G34180	AT5G22870
AT1G34180	AT5G24630
AT1G34180	AT5G24640
AT1G34180	AT5G26114
AT1G34180	AT5G37140
AT1G34180	AT5G38800
AT1G34180	AT5G41780
AT1G34180	AT5G46130
AT1G34180	AT5G46680
AT1G34180	AT5G49350
AT1G34180	AT5G51430
AT1G34180	AT5G51440
AT1G34180	AT5G51830
AT1G34180	AT5G51840
AT1G34180	AT5G52090
AT1G34180	AT5G52100
AT1G34180	AT5G52170
AT1G34180	AT5G52940
AT1G34180	AT5G54450
AT1G34180	AT5G54550
AT1G34180	AT5G54560
AT1G34180	AT5G55200
AT1G34180	AT5G55270
AT1G34180	AT5G55835
AT1G34180	AT5G57670
AT1G34180	AT5G58850
AT1G34190	AT1G02520
AT1G34190	AT1G02950
AT1G34190	AT1G04870
AT1G34190	AT1G07400
AT1G34190	AT1G07460
AT1G34190	AT1G08790
AT1G34190	AT1G09170
AT1G34190	AT1G09880
AT1G34190	AT1G10620
AT1G34190	AT1G13140
AT1G34190	AT1G13150
AT1G34190	AT1G18960
AT1G34190	AT1G26600
AT1G34190	AT1G33925
AT1G34190	AT1G49405
AT1G34190	AT1G50930
AT1G34190	AT1G54560
AT1G34190	AT1G58120
AT1G34190	AT1G58122
AT1G34190	AT1G60260
AT1G34190	AT1G65310
AT1G34190	AT1G66030
AT1G34190	AT1G67220
AT1G34190	AT1G68850
AT1G34190	AT1G74870
AT1G34190	AT1G78320
AT1G34190	AT2G16120
AT1G34190	AT2G16130
AT1G34190	AT2G18260
AT1G34190	AT2G21640
AT1G34190	AT2G21910
AT1G34190	AT2G23400
AT1G34190	AT2G26780
AT1G34190	AT2G29040
AT1G34190	AT2G31862
AT1G34190	AT2G32600
AT1G34190	AT2G32610
AT1G34190	AT2G33855
AT1G34190	AT2G35470
AT1G34190	AT2G35480
AT1G34190	AT2G35720
AT1G34190	AT2G41730
AT1G34190	AT2G42850
AT1G34190	AT2G44990
AT1G34190	AT2G46310
AT1G34190	AT3G03700
AT1G34190	AT3G04440
AT1G34190	AT3G10670
AT1G34190	AT3G10680
AT1G34190	AT3G10730
AT1G34190	AT3G13220
AT1G34190	AT3G13900
AT1G34190	AT3G14290
AT1G34190	AT3G17668
AT1G34190	AT3G18180
AT1G34190	AT3G22360
AT1G34190	AT3G22370
AT1G34190	AT3G23380
AT1G34190	AT3G24620
AT1G34190	AT3G27027
AT1G34190	AT3G43930
AT1G34190	AT3G45730
AT1G34190	AT3G45780
AT1G34190	AT3G46780
AT1G34190	AT3G47660
AT1G34190	AT3G47740
AT1G34190	AT3G49970
AT1G34190	AT3G53040
AT1G34190	AT3G58150
AT1G34190	AT3G58820
AT1G34190	AT3G59820
AT1G34190	AT3G60410
AT1G34190	AT4G01220
AT1G34190	AT4G02870
AT1G34190	AT4G15760
AT1G34190	AT4G19810
AT1G34190	AT4G25200
AT1G34190	AT4G26270
AT1G34190	AT4G28380
AT1G34190	AT4G31480
AT1G34190	AT4G33170
AT1G34190	AT4G33970
AT1G34190	AT4G35190
AT1G34190	AT4G37010
AT1G34190	AT4G37910
AT1G34190	AT4G39230
AT1G34190	AT4G39235
AT1G34190	AT4G39740
AT1G34190	AT5G10660
AT1G34190	AT5G12050
AT1G34190	AT5G13140
AT1G34190	AT5G17830
AT1G34190	AT5G19360
AT1G34190	AT5G22870
AT1G34190	AT5G24630
AT1G34190	AT5G24640
AT1G34190	AT5G24879
AT1G34190	AT5G24880
AT1G34190	AT5G25340
AT1G34190	AT5G26114
AT1G34190	AT5G37140
AT1G34190	AT5G37760
AT1G34190	AT5G38250
AT1G34190	AT5G38800
AT1G34190	AT5G39000
AT1G34190	AT5G40980
AT1G34190	AT5G43450
AT1G34190	AT5G49350
AT1G34190	AT5G50290
AT1G34190	AT5G51430
AT1G34190	AT5G51440
AT1G34190	AT5G52090
AT1G34190	AT5G52100
AT1G34190	AT5G54450
AT1G34190	AT5G54560
AT1G34190	AT5G58850
AT1G34190	AT5G65980
AT1G34190	ATCG01050
AT1G34370	AT1G02830
AT1G34370	AT1G15825
AT1G34370	AT1G15830
AT1G34370	AT1G52100
AT1G34370	AT1G77138
AT1G34370	AT1G79760
AT1G34370	AT2G07765
AT1G34370	AT2G33570
AT1G34370	AT3G28370
AT1G34370	AT4G11220
AT1G34370	AT4G12010
AT1G34370	AT4G12020
AT1G34370	AT4G25470
AT1G34370	AT4G38770
AT1G34370	AT5G02460
AT1G34370	AT5G64220
AT1G34370	ATMG00390
AT1G34670	AT1G01115
AT1G34670	AT1G04190
AT1G34670	AT1G04200
AT1G34670	AT1G05310
AT1G34670	AT1G10370
AT1G34670	AT1G20950
AT1G34670	AT1G22410
AT1G34670	AT1G23710
AT1G34670	AT1G35580
AT1G34670	AT1G47900
AT1G34670	AT1G48850
AT1G34670	AT1G58170
AT1G34670	AT1G61795
AT1G34670	AT1G65930
AT1G34670	AT2G01140
AT1G34670	AT2G04400
AT1G34670	AT2G14750
AT1G34670	AT2G21940
AT1G34670	AT2G31090
AT1G34670	AT2G31400
AT1G34670	AT2G38060
AT1G34670	AT2G45860
AT1G34670	AT2G45870
AT1G34670	AT2G46710
AT1G34670	AT3G01910
AT1G34670	AT3G02910
AT1G34670	AT3G04780
AT1G34670	AT3G04790
AT1G34670	AT3G06390
AT1G34670	AT3G13820
AT1G34670	AT3G48180
AT1G34670	AT3G48450
AT1G34670	AT3G53600
AT1G34670	AT3G58780
AT1G34670	AT3G59970
AT1G34670	AT4G00305
AT1G34670	AT4G09510
AT1G34670	AT4G10030
AT1G34670	AT4G13770
AT1G34670	AT4G13940
AT1G34670	AT4G22560
AT1G34670	AT4G22870
AT1G34670	AT4G23930
AT1G34670	AT4G23940
AT1G34670	AT4G24130
AT1G34670	AT4G28230
AT1G34670	AT4G30270
AT1G34670	AT4G34850
AT1G34670	AT4G39230
AT1G34670	AT4G39235
AT1G34670	AT4G39350
AT1G34670	AT4G39530
AT1G34670	AT5G03300
AT1G34670	AT5G11027
AT1G34670	AT5G13580
AT1G34670	AT5G14980
AT1G34670	AT5G24760
AT1G34670	AT5G26600
AT1G34670	AT5G28235
AT1G34670	AT5G35100
AT1G34670	AT5G42800
AT1G34670	AT5G46800
AT1G34670	AT5G46810
AT1G34670	AT5G47870
AT1G34670	AT5G56160
AT1G34670	AT5G61970
AT1G35460	AT1G03900
AT1G35460	AT1G22100
AT1G35460	AT1G27045
AT1G35460	AT1G29090
AT1G35460	AT1G32540
AT1G35460	AT1G50750
AT1G35460	AT1G56200
AT1G35460	AT2G19210
AT1G35460	AT2G41473
AT1G35460	AT2G47240
AT1G35460	AT3G01080
AT1G35460	AT4G05320
AT1G35460	AT4G18010
AT1G35460	AT4G18290
AT1G35460	AT4G32830
AT1G35460	AT5G03837
AT1G35460	AT5G16750
AT1G35460	AT5G16760
AT1G35460	AT5G45220
AT1G35460	AT5G51330
AT1G35460	AT5G52840
AT1G35460	AT5G54720
AT1G35560	AT1G02510
AT1G35560	AT1G04310
AT1G35560	AT1G04990
AT1G35560	AT1G07885
AT1G35560	AT1G07890
AT1G35560	AT1G13140
AT1G35560	AT1G13260
AT1G35560	AT1G14380
AT1G35560	AT1G17120
AT1G35560	AT1G17560
AT1G35560	AT1G17580
AT1G35560	AT1G20880
AT1G35560	AT1G24160
AT1G35560	AT1G31320
AT1G35560	AT1G36990
AT1G35560	AT1G53580
AT1G35560	AT1G68990
AT1G35560	AT1G69000
AT1G35560	AT1G69010
AT1G35560	AT1G69588
AT1G35560	AT1G73110
AT1G35560	AT1G73690
AT1G35560	AT1G76460
AT1G35560	AT1G77390
AT1G35560	AT2G02090
AT1G35560	AT2G02660
AT1G35560	AT2G23650
AT1G35560	AT2G26650
AT1G35560	AT2G41780
AT1G35560	AT2G45480
AT1G35560	AT2G46920
AT1G35560	AT3G02550
AT1G35560	AT3G06070
AT1G35560	AT3G08760
AT1G35560	AT3G13360
AT1G35560	AT3G13750
AT1G35560	AT3G15730
AT1G35560	AT3G16620
AT1G35560	AT3G17020
AT1G35560	AT3G17850
AT1G35560	AT3G19130
AT1G35560	AT3G24840
AT1G35560	AT3G27785
AT1G35560	AT3G46780
AT1G35560	AT3G55795
AT1G35560	AT3G55800
AT1G35560	AT3G60647
AT1G35560	AT4G29310
AT1G35560	AT4G30190
AT1G35560	AT4G36245
AT1G35560	AT5G06390
AT1G35560	AT5G13300
AT1G35560	AT5G14230
AT1G35560	AT5G18590
AT1G35560	AT5G25190
AT1G35560	AT5G27920
AT1G35560	AT5G40700
AT1G35560	AT5G52330
AT1G35560	AT5G52340
AT1G35560	AT5G56260
AT1G35560	AT5G57580
AT1G35560	AT5G57885
AT1G35560	AT5G61900
AT1G35560	AT5G64590
AT1G35560	AT5G65470
AT1G35560	AT5G67455
AT1G35560	ATMG00780
AT1G36060	AT1G03300
AT1G36060	AT1G03310
AT1G36060	AT1G04684
AT1G36060	AT1G06750
AT1G36060	AT1G08110
AT1G36060	AT1G08280
AT1G36060	AT1G08840
AT1G36060	AT1G08845
AT1G36060	AT1G12020
AT1G36060	AT1G16270
AT1G36060	AT1G19190
AT1G36060	AT1G20290
AT1G36060	AT1G24793
AT1G36060	AT1G25145
AT1G36060	AT1G26310
AT1G36060	AT1G26640
AT1G36060	AT1G26650
AT1G36060	AT1G28440
AT1G36060	AT1G29230
AT1G36060	AT1G29470
AT1G36060	AT1G33260
AT1G36060	AT1G47497
AT1G36060	AT1G51630
AT1G36060	AT1G55265
AT1G36060	AT1G58200
AT1G36060	AT1G58210
AT1G36060	AT1G59940
AT1G36060	AT1G61340
AT1G36060	AT1G62422
AT1G36060	AT1G62970
AT1G36060	AT1G64618
AT1G36060	AT1G69070
AT1G36060	AT1G69120
AT1G36060	AT1G71730
AT1G36060	AT1G71740
AT1G36060	AT1G71940
AT1G36060	AT1G73360
AT1G36060	AT1G74030
AT1G36060	AT1G74040
AT1G36060	AT1G74370
AT1G36060	AT1G74380
AT1G36060	AT1G74950
AT1G36060	AT1G75680
AT1G36060	AT1G76230
AT1G36060	AT1G76310
AT1G36060	AT1G76320
AT1G36060	AT1G77480
AT1G36060	AT1G80560
AT1G36060	AT1G80670
AT1G36060	AT1G80680
AT1G36060	AT1G80750
AT1G36060	AT2G02860
AT1G36060	AT2G04280
AT1G36060	AT2G10920
AT1G36060	AT2G13422
AT1G36060	AT2G14100
AT1G36060	AT2G18915
AT1G36060	AT2G20060
AT1G36060	AT2G20370
AT1G36060	AT2G20780
AT1G36060	AT2G20784
AT1G36060	AT2G21280
AT1G36060	AT2G21290
AT1G36060	AT2G21690
AT1G36060	AT2G21700
AT1G36060	AT2G21710
AT1G36060	AT2G22125
AT1G36060	AT2G25800
AT1G36060	AT2G26690
AT1G36060	AT2G31920
AT1G36060	AT2G35930
AT1G36060	AT2G37310
AT1G36060	AT2G37320
AT1G36060	AT2G37585
AT1G36060	AT2G38330
AT1G36060	AT2G38360
AT1G36060	AT2G38365
AT1G36060	AT2G40760
AT1G36060	AT2G41680
AT1G36060	AT2G42320
AT1G36060	AT2G44255
AT1G36060	AT2G44410
AT1G36060	AT2G45760
AT1G36060	AT2G45950
AT1G36060	AT3G03100
AT1G36060	AT3G03130
AT1G36060	AT3G05720
AT1G36060	AT3G07680
AT1G36060	AT3G09920
AT1G36060	AT3G10050
